id,white,citizen,female,education,age,agebreak,income,married,children,attend,bornagain,pid7,pid3,ideology,treatname,treatment,voter,voted,voter3,voted3,votesurer,votesured,repvote,demvote,american,connected,natid,natidc,natidbin,rr1,rr2,rr3,rr4,rrscale,weights,weightstrim
2936,1,1,1,3,23,1,7,0,1,1,0,1,1,2,Control,1,3,5,1,3,0,1,0,1,4,2,6,1,1,4,3,4,3,14,0.4833822,0.61959787
2952,1,1,1,5,30,3,9,1,0,1,0,2,1,2,Control,1,3,5,1,3,0,1,0,1,2,3,5,1,1,1,1,2,2,6,0.090692757,0.226908427
2954,1,1,0,3,50,7,7,1,0,1,0,4,2,4,Control,1,3,5,1,3,0,1,0,1,3,2,5,1,1,4,2,2,2,10,0.687789886,0.824005556
1,1,1,1,6,34,3,9,1,1,2,1,2,1,3,Control,1,3,5,1,3,0,1,0,1,4,3,7,2,1,5,2,5,4,16,0.13755624,0.27377191
658,1,1,0,3,27,2,6,0,0,1,0,3,1,3,Control,1,3,5,1,3,0,1,0,1,4,3,7,2,1,3,3,2,3,11,0.089835055,0.226050725
1126,1,1,0,6,32,3,9,1,0,1,0,2,1,3,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,2,2,2,3,9,0.117648323,0.253863993
1626,1,1,1,5,41,5,6,1,1,1,0,4,2,3,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,3,2,2,2,9,0.017868953,0.041488538
1689,1,1,0,5,25,2,9,0,0,1,0,3,1,1,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,1,1,1,1,4,0.147586912,0.283802582
1896,1,1,1,4,42,5,7,1,1,1,0,3,1,1,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,1,1,1,1,4,0.159477688,0.295693358
2325,1,1,1,6,28,2,9,1,0,3,0,2,1,2,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,2,2,2,2,8,0.041402145,0.041488538
2781,1,1,0,3,63,9,6,1,0,1,0,4,2,3,Control,1,3,5,1,3,0,1,0,1,4,3,7,2,1,3,3,3,2,11,0.15532317,0.29153884
3032,1,1,0,5,28,2,4,1,1,5,1,7,3,4,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,4,3,2,3,12,0.438251484,0.574467155
3128,1,1,1,5,50,7,7,1,1,1,0,3,1,4,Control,1,3,5,1,3,0,1,0,1,3,4,7,2,1,2,2,3,2,9,1.674064796,1.810280466
3140,1,1,1,2,28,2,7,0,0,1,1,5,3,4,Control,1,3,5,1,3,0,1,0,1,4,3,7,2,1,3,3,2,2,10,0.594297195,0.730512865
63,1,1,0,6,30,3,9,0,0,1,0,3,1,4,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,3,2,2,3,10,2.329950637,2.466166307
111,1,1,0,5,29,2,7,0,0,1,0,4,2,3,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,2,1,3,2,8,0.051757592,0.187973262
195,1,1,0,5,36,4,11,1,0,1,1,3,1,2,Control,1,3,5,1,3,0,1,0,1,5,3,8,3,2,3,2,2,2,9,0.179366543,0.315582214
273,1,1,1,3,56,8,7,0,0,1,1,6,3,4,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,3,3,4,3,13,1.299293529,1.435509199
319,1,1,1,5,45,6,10,1,1,1,0,1,1,3,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,1,1,3,1,6,0.252211208,0.388426878
509,1,1,1,5,29,2,5,0,0,1,0,1,1,1,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,1,1,2,1,5,0.235712825,0.371928495
758,1,1,0,6,45,6,9,1,1,5,1,6,3,5,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,3,2,2,3,10,0.489348175,0.625563846
994,1,1,0,5,36,4,5,0,0,1,0,6,3,5,Control,1,3,5,1,3,0,1,0,1,5,3,8,3,2,4,2,4,2,12,0.244874649,0.381090319
1285,1,1,1,3,32,3,1,0,0,1,0,4,2,2,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,0.221200985,0.357416655
1374,1,1,1,6,43,5,7,0,1,1,0,6,3,5,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,4,2,3,4,13,0.192013108,0.328228778
1686,1,1,0,6,38,4,9,1,1,1,0,2,1,3,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,2,2,4,2,10,0.132652201,0.268867871
1867,1,1,0,4,39,4,7,0,0,1,0,3,1,4,Control,1,3,5,1,3,0,1,0,1,5,3,8,3,2,2,2,3,3,10,2.247690052,2.383905722
1932,1,1,1,4,56,8,7,1,0,5,1,4,2,5,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,4,4,4,2,14,1.41889459,1.55511026
1994,1,1,1,4,37,4,4,1,0,2,0,4,2,4,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,0.579789093,0.716004763
2214,1,1,1,5,45,6,6,0,0,1,0,1,1,2,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,1,1,2,1,5,0.177764146,0.313979816
2507,1,1,1,3,41,5,11,1,1,1,1,6,3,6,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,5,5,4,3,17,0.22284875,0.359064421
3192,1,1,1,3,29,2,7,1,0,1,0,1,1,3,Control,1,3,5,1,3,0,1,0,1,4,4,8,3,2,3,2,2,2,9,0.0869877,0.22320337
210,1,1,0,3,35,4,7,1,1,1,0,3,1,3,Control,1,3,5,1,3,0,1,0,1,5,4,9,4,2,3,3,4,3,13,0.223857924,0.360073594
253,1,1,1,6,30,3,8,1,0,6,1,4,2,4,Control,1,3,5,1,3,0,1,0,1,5,4,9,4,2,3,2,2,2,9,1.203115255,1.339330925
636,1,1,1,5,41,5,9,1,1,2,0,4,2,3,Control,1,3,5,1,3,0,1,0,1,5,5,10,4,2,4,3,,4,,0.280126126,0.416341796
979,1,1,1,5,26,2,6,0,1,2,1,4,2,4,Control,1,3,5,1,3,0,1,0,1,5,4,9,4,2,3,2,3,4,12,0.553813077,0.690028747
1266,1,1,1,3,55,8,6,0,1,3,0,3,1,3,Control,1,3,5,1,3,0,1,0,1,5,4,9,4,2,2,2,2,2,8,0.407491799,0.543707469
1470,1,1,0,6,31,3,11,1,0,2,0,5,3,5,Control,1,3,5,1,3,0,1,0,1,5,4,9,4,2,4,2,3,2,11,0.788608532,0.924824202
1483,1,1,1,5,28,2,1,0,0,1,0,6,3,2,Control,1,3,5,1,3,0,1,0,1,5,5,10,4,2,5,3,3,3,14,0.272162937,0.408378607
1574,1,1,0,2,35,4,8,1,1,1,0,3,1,4,Control,1,3,5,1,3,0,1,0,1,5,4,9,4,2,2,2,2,1,7,6.574942509,3.958968505
2355,1,1,1,3,28,2,2,0,0,1,0,4,2,4,Control,1,3,5,1,3,0,1,0,1,4,5,9,4,2,2,2,2,1,7,2.346701836,2.482917506
2725,1,1,1,6,26,2,3,0,0,2,0,2,1,3,Control,1,3,5,1,3,0,1,0,1,5,5,10,4,2,3,2,2,1,8,2.856916336,2.993132006
1876,1,1,,2,,,,,,,,3,1,,Control,1,3,5,1,3,1,0,0,1,,,,,,,,,,,2.32E-06,0.041488538
23,1,1,0,2,29,2,1,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,1,2,3,1,1,3,5,4,5,17,0.804199331,0.940415001
150,1,1,1,5,59,8,7,1,0,5,0,4,2,6,Control,1,4,4,2,2,,,0,0,2,3,5,1,1,4,4,3,3,14,0.702090134,0.838305804
279,1,1,1,5,25,2,7,1,1,3,1,6,3,6,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,5,4,4,4,17,0.010451411,0.041488538
338,1,1,0,2,32,3,5,1,1,6,1,4,2,7,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,3,3,3,3,12,2.008602418,2.144818088
383,1,1,0,5,64,9,6,1,1,2,1,4,2,6,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,4,4,3,4,15,0.31319563,0.4494113
390,1,1,0,6,25,2,7,0,0,1,0,4,2,7,Control,1,4,4,2,2,,,0,0,1,1,2,1,1,3,3,3,3,12,0.046062656,0.182278326
534,1,1,0,3,41,5,4,0,0,1,0,2,1,3,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,1,2,2,1,6,0.101263722,0.237479392
624,1,1,1,3,22,1,8,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,2,2,4,1,1,3,2,3,3,11,1.138117341,1.274333011
642,1,1,0,5,41,5,3,0,0,1,1,4,2,4,Control,1,4,4,2,2,,,0,0,1,2,3,1,1,2,2,2,2,8,0.223686176,0.359901846
657,1,1,0,3,55,8,5,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,3,2,5,1,1,4,4,3,3,14,2.849186608,2.985402278
682,1,1,1,5,22,1,1,0,0,1,0,1,1,1,Control,1,4,4,2,2,,,0,0,1,1,2,1,1,1,1,1,1,4,0.156587093,0.292802763
883,1,1,1,3,45,6,6,1,1,6,0,4,2,4,Control,1,4,4,2,2,,,0,0,2,2,4,1,1,2,2,2,2,8,1.259072688,1.395288358
897,1,1,1,2,27,2,2,0,1,4,1,3,1,4,Control,1,4,4,2,2,,,0,0,2,1,3,1,1,2,3,4,2,11,2.922788264,3.059003934
911,1,1,0,4,30,3,7,1,1,4,0,7,3,4,Control,1,4,4,2,2,,,0,0,2,3,5,1,1,2,2,5,4,13,0.981218198,1.117433868
1027,1,1,0,3,43,5,11,0,0,1,0,3,1,3,Control,1,4,4,2,2,,,0,0,2,2,4,1,1,2,2,3,2,9,0.596835614,0.733051285
1123,1,1,0,6,35,4,9,0,0,1,0,5,3,5,Control,1,4,4,2,2,,,0,0,3,2,5,1,1,1,5,5,3,14,0.075763059,0.211978729
1221,1,1,0,2,33,3,5,0,0,1,0,3,1,2,Control,1,4,4,2,2,,,0,0,2,3,5,1,1,2,2,2,1,7,1.593947841,1.730163511
1259,1,1,0,5,47,6,9,0,0,1,0,5,3,4,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,4,4,3,3,14,0.378279216,0.514494886
1436,1,1,1,6,45,6,7,1,1,1,0,2,1,4,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,4,4,3,3,14,0.786868095,0.923083765
1480,1,1,0,2,25,2,6,1,1,5,0,4,2,4,Control,1,4,4,2,2,,,0,0,1,1,2,1,1,5,5,5,5,20,1.134953658,1.271169328
1501,1,1,1,6,26,2,4,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,2,6,1,1,1,1,1,1,4,0.194567099,0.330782769
1586,1,1,0,5,32,3,9,0,0,4,0,2,1,3,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,3,2,2,4,11,0.260921547,0.397137217
1730,1,1,1,5,34,3,3,0,0,1,0,3,1,1,Control,1,4,4,2,2,,,0,0,2,1,3,1,1,1,2,2,1,6,0.142853636,0.279069306
1789,1,1,1,4,23,1,3,1,1,4,1,5,3,4,Control,1,4,4,2,2,,,0,0,2,4,6,1,1,3,3,4,3,13,1.721191651,1.857407321
1957,1,1,1,3,27,2,7,1,1,5,0,5,3,6,Control,1,4,4,2,2,,,0,0,4,2,6,1,1,3,2,3,2,10,0.179443794,0.315659464
2109,1,1,1,4,46,6,6,1,0,1,0,2,1,4,Control,1,4,4,2,2,,,0,0,2,2,4,1,1,1,2,4,1,8,0.936531376,1.072747046
2113,1,1,0,5,34,3,11,1,1,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,2,3,5,1,1,3,1,2,3,9,0.63316311,0.76937878
2215,1,1,1,5,45,6,8,1,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,1,1,2,1,1,5,5,5,2,17,0.088173331,0.224389001
2447,1,1,0,6,34,3,9,1,0,5,1,5,3,5,Control,1,4,4,2,2,,,0,0,2,1,3,1,1,4,1,2,1,8,0.046063358,0.182279028
2555,1,1,1,5,33,3,5,0,1,1,0,3,1,4,Control,1,4,4,2,2,,,0,0,2,2,4,1,1,3,2,3,2,10,2.41107548,2.54729115
2574,1,1,0,5,68,10,7,1,0,1,0,3,1,4,Control,1,4,4,2,2,,,0,0,4,2,6,1,1,2,1,2,1,6,3.060503751,3.196719421
2662,1,1,0,2,30,3,3,1,0,1,0,1,1,1,Control,1,4,4,2,2,,,0,0,1,1,2,1,1,3,3,4,3,13,0.688398129,0.824613799
2675,1,1,1,5,45,6,6,0,0,1,0,4,2,3,Control,1,4,4,2,2,,,0,0,4,2,6,1,1,4,4,2,4,14,0.034588167,0.041488538
2835,1,1,1,2,32,3,1,1,0,1,1,2,1,1,Control,1,4,4,2,2,,,0,0,5,1,6,1,1,5,5,5,5,20,0.362870522,0.499086193
2871,1,1,1,2,24,1,8,1,1,3,1,4,2,4,Control,1,4,4,2,2,,,0,0,5,1,6,1,1,3,2,3,2,10,0.521115791,0.657331461
2981,1,1,1,4,31,3,7,0,1,1,1,4,2,4,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,4,3,4,4,15,0.477998627,0.614214297
3098,1,1,1,3,40,5,7,1,1,1,0,4,2,1,Control,1,4,4,2,2,,,0,0,3,3,6,1,1,4,2,4,3,13,0.040560202,0.041488538
3231,1,1,0,3,25,2,5,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,2,2,4,1,1,5,5,5,5,20,0.943084021,1.079299691
161,1,1,1,3,33,3,7,1,1,6,1,4,2,5,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,4,3,2,2,11,0.276850536,0.413066206
465,1,1,1,2,39,4,7,1,0,1,0,2,1,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,4,5,5,3,17,2.528938297,2.665153968
545,1,1,0,5,39,4,7,1,1,1,0,5,3,5,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,3,,2,2,,0.041978094,0.178193764
573,1,1,1,5,26,2,6,0,0,1,0,3,1,3,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,2,2,2,2,8,0.055537975,0.191753645
646,1,1,0,5,25,2,4,0,0,1,0,7,3,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,,4,2,1,,0.304161548,0.440377218
707,1,1,0,2,22,1,1,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,3,4,2,2,11,8.553283508,3.958968505
938,1,1,0,4,34,3,7,1,0,1,1,4,2,5,Control,1,4,4,2,2,,,0,0,5,2,7,2,1,5,5,5,4,19,0.093666439,0.229882109
1556,1,1,0,3,37,4,7,1,1,2,0,5,3,5,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,3,3,3,3,12,0.12049211,0.25670778
1683,1,1,1,5,49,6,6,1,0,1,1,2,1,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,4,4,4,4,16,0.244100048,0.380315718
1991,1,1,1,3,29,2,3,0,0,1,0,4,2,1,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,1,1,1,1,4,0.223086228,0.359301898
2210,1,1,1,5,29,2,1,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,4,4,5,3,16,0.4565445,0.59276017
2452,1,1,0,5,29,2,6,0,0,3,1,4,2,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,1,1,1,1,4,0.047055191,0.183270861
2475,1,1,1,3,21,1,10,0,0,2,0,6,3,6,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,5,1,4,5,15,1.421614739,1.557830409
2870,1,1,0,4,39,4,8,1,1,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,3,2,3,3,11,0.382560309,0.518775979
2885,1,1,1,2,61,9,4,0,0,1,0,5,3,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,3,2,3,4,12,5.479977384,3.958968505
2947,1,1,0,6,26,2,6,0,1,2,0,3,1,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,2,1,1,1,5,1.335886558,1.472102228
3059,1,1,0,6,29,2,1,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,3,4,7,2,1,3,3,3,3,12,0.597231175,0.733446845
3136,1,1,1,5,23,1,2,0,0,4,0,6,3,4,Control,1,4,4,2,2,,,0,0,4,3,7,2,1,1,1,3,1,6,2.840733604,2.976949274
93,1,1,0,5,36,4,7,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,3,3,3,3,12,0.461214393,0.597430063
103,1,1,0,5,46,6,8,1,0,6,1,5,3,6,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,2,2,3,2,9,0.150410074,0.286625744
213,1,1,1,2,29,2,4,1,1,2,1,4,2,4,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,5,3,5,1,14,1.055514759,1.191730429
269,1,1,1,6,38,4,5,0,0,2,1,4,2,5,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,4,4,3,2,13,0.328495523,0.464711193
342,1,1,1,4,35,4,6,1,1,3,1,2,1,3,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,2,2,2,2,8,0.022508903,0.041488538
497,1,1,0,3,32,3,6,0,0,1,0,6,3,5,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,3,3,4,3,13,0.165366226,0.301581896
508,1,1,1,3,39,4,6,1,1,1,0,5,3,5,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,4,3,4,3,14,0.045668475,0.181884145
597,1,1,0,5,60,9,7,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,2,1,3,1,7,3.314053078,3.450268748
896,1,1,1,6,37,4,5,0,0,1,1,3,1,3,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,3,2,4,3,12,0.154585328,0.290800998
1342,1,1,0,6,32,3,11,1,1,1,0,4,2,1,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,3,3,3,3,12,0.19421486,0.33043053
1395,1,1,1,2,45,6,6,0,1,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,4,4,3,3,14,3.024246335,3.160462005
1462,1,1,1,3,36,4,5,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,3,3,3,2,11,1.116408156,1.252623826
1588,1,1,1,6,30,3,8,1,1,1,1,4,2,5,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,5,3,5,3,16,0.065878143,0.202093813
1739,1,1,1,3,50,7,8,1,0,3,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,3,3,3,2,11,0.399251739,0.53546741
1907,1,1,1,4,47,6,6,0,1,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,3,2,2,2,9,0.995301799,1.131517469
1989,1,1,0,5,67,10,8,1,0,5,1,6,3,6,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,4,3,4,2,13,1.166683136,1.302898806
2053,1,1,0,3,23,1,7,0,1,4,1,7,3,6,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,3,4,3,3,13,0.881386884,1.017602554
2253,1,1,1,5,52,7,11,1,1,1,0,6,3,5,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,4,5,4,3,16,0.784793927,0.921009597
2326,1,1,1,4,33,3,10,1,1,1,1,7,3,4,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,5,5,5,5,20,1.134697024,1.270912694
2665,1,1,1,5,60,9,6,0,0,2,1,4,2,5,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,2,3,4,2,11,0.689765505,0.825981175
2874,1,1,1,4,56,8,8,1,0,1,0,4,2,3,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,3,3,3,2,11,0.200911096,0.337126766
2909,1,1,1,6,53,7,4,0,0,1,0,4,2,4,Control,1,4,4,2,2,,,0,0,4,4,8,3,2,2,2,3,2,9,1.137602154,1.273817824
2934,1,1,1,2,36,4,5,1,0,1,0,4,2,1,Control,1,4,4,2,2,,,0,0,5,3,8,3,2,3,2,3,4,12,0.352993035,0.489208705
37,1,1,1,3,66,10,5,0,0,1,1,4,2,1,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,2,2,3,2,9,1.271380306,1.407595976
78,1,1,1,3,42,5,4,1,1,1,0,6,3,5,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,5,,5,3,,0.150267772,0.286483442
173,1,1,0,5,46,6,9,1,1,1,1,4,2,4,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,2,2,3,3,10,0.619656497,0.755872167
232,1,1,1,5,65,10,1,0,0,1,1,5,3,7,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,5,5,5,5,20,1.688962271,1.825177941
321,1,1,1,5,32,3,6,1,1,1,0,6,3,5,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,5,5,5,5,20,0.186868448,0.323084119
536,1,1,0,5,30,3,7,1,1,3,0,7,3,4,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,4,2,3,4,13,0.645682308,0.781897978
625,1,1,1,6,35,4,8,0,0,1,0,1,1,1,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,2,1,2,2,7,0.26205696,0.39827263
1063,1,1,0,3,24,1,5,0,0,1,1,6,3,6,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,4,3,3,4,14,1.567327712,1.703543382
1233,1,1,1,5,57,8,8,1,0,1,0,6,3,2,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,2,2,2,1,7,0.373541884,0.509757554
1430,1,1,1,5,27,2,8,1,1,5,1,7,3,6,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,3,2,4,2,11,0.40296878,0.53918445
1454,1,1,0,5,27,2,9,1,1,3,0,6,3,5,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,5,5,5,5,20,0.071468549,0.207684219
1601,1,1,1,3,56,8,5,0,0,3,1,6,3,4,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,4,2,3,3,12,2.848183596,2.984399266
1801,1,1,1,5,66,10,7,1,0,5,0,6,3,7,Control,1,4,4,2,2,,,0,0,5,5,10,4,2,5,5,5,5,20,6.295731185,3.958968505
2129,1,1,1,6,26,2,9,1,0,1,0,4,2,3,Control,1,4,4,2,2,,,0,0,4,5,9,4,2,3,2,3,2,10,0.069378159,0.205593829
2243,1,1,1,5,59,8,9,1,0,5,0,5,3,4,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,2,1,2,2,7,5.274756074,3.958968505
2621,1,1,0,6,54,7,9,1,0,1,1,4,2,4,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,4,3,5,4,16,1.347662881,1.483878551
2651,1,1,0,4,33,3,9,0,1,1,0,5,3,6,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,4,2,5,4,15,0.653954266,0.790169936
2856,1,1,1,5,25,2,11,0,0,1,0,2,1,3,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,2,1,2,2,7,0.615241496,0.751457166
3073,1,1,0,5,57,8,9,1,0,1,0,5,3,5,Control,1,4,4,2,2,,,0,0,5,4,9,4,2,3,4,4,4,15,0.463155631,0.599371301
13,1,1,0,3,24,1,8,0,0,2,0,4,2,4,Control,1,5,3,3,1,1,0,1,0,3,3,6,1,1,3,3,3,3,12,1.911497175,2.047712845
382,1,1,1,2,28,2,1,0,0,2,0,2,1,1,Control,1,5,3,3,1,1,0,1,0,2,1,3,1,1,4,4,4,3,15,0.495254522,0.631470192
563,1,1,0,4,36,4,8,0,0,1,0,3,1,3,Control,1,5,3,3,1,1,0,1,0,3,3,6,1,1,3,2,3,5,13,0.157862198,0.294077868
577,1,1,1,6,59,8,9,0,0,4,1,5,3,6,Control,1,5,3,3,1,1,0,1,0,3,3,6,1,1,3,2,3,2,10,0.32655716,0.462772831
691,1,1,0,5,37,4,9,0,0,1,0,2,1,4,Control,1,5,3,3,1,1,0,1,0,2,2,4,1,1,5,3,3,5,16,1.237059069,1.373274739
926,1,1,1,5,48,6,9,1,0,1,0,2,1,2,Control,1,5,3,3,1,1,0,1,0,3,2,5,1,1,5,4,4,3,16,0.110856534,0.247072205
1113,1,1,1,3,49,6,9,1,0,1,0,6,3,5,Control,1,5,3,3,1,1,0,1,0,3,2,5,1,1,4,4,4,3,15,0.111731328,0.247946998
2151,1,1,1,3,39,4,11,1,0,1,0,4,2,4,Control,1,5,3,3,1,1,0,1,0,3,2,5,1,1,3,2,2,1,8,0.543585285,0.679800955
2562,1,1,1,3,27,2,5,1,0,1,0,4,2,4,Control,1,5,3,3,1,1,0,1,0,4,1,5,1,1,5,5,5,5,20,0.298446067,0.434661737
2624,1,1,1,2,29,2,7,0,1,1,0,6,3,5,Control,1,5,3,3,1,1,0,1,0,4,1,5,1,1,2,4,4,4,14,0.427695449,0.563911119
2800,1,1,0,5,26,2,7,0,0,5,1,6,3,5,Control,1,5,3,3,1,1,0,1,0,2,4,6,1,1,3,2,2,2,9,0.18547382,0.32168949
3080,1,1,1,3,29,2,7,0,1,1,0,5,3,2,Control,1,5,3,3,1,1,0,1,0,3,2,5,1,1,4,4,2,4,14,0.036217707,0.041488538
171,1,1,1,5,29,2,4,1,1,3,1,7,3,4,Control,1,5,3,3,1,1,0,1,0,4,3,7,2,1,4,2,2,4,12,0.039167547,0.041488538
174,1,1,1,4,36,4,5,1,1,4,1,5,3,4,Control,1,5,3,3,1,1,0,1,0,3,4,7,2,1,2,2,2,2,8,0.400947443,0.537163114
614,1,1,0,4,28,2,1,0,0,1,1,4,2,4,Control,1,5,3,3,1,1,0,1,0,4,3,7,2,1,1,3,3,3,10,0.574390619,0.71060629
772,1,1,0,5,32,3,1,0,0,1,0,5,3,3,Control,1,5,3,3,1,1,0,1,0,3,4,7,2,1,1,2,2,2,7,0.053673806,0.189889476
935,1,1,0,4,28,2,8,1,1,1,0,5,3,5,Control,1,5,3,3,1,1,0,1,0,4,3,7,2,1,4,4,4,3,15,0.066659345,0.202875015
2070,1,1,1,2,27,2,4,0,0,1,0,6,3,5,Control,1,5,3,3,1,1,0,1,0,4,3,7,2,1,5,4,4,5,18,0.342761092,0.478976762
2259,1,1,0,6,37,4,6,1,1,5,1,4,2,7,Control,1,5,3,3,1,1,0,1,0,3,4,7,2,1,5,2,5,4,16,0.127568965,0.263784635
2652,1,1,0,6,30,3,5,1,0,6,0,1,1,2,Control,1,5,3,3,1,1,0,1,0,3,4,7,2,1,2,2,2,3,9,0.870111854,1.006327524
2708,1,1,1,4,27,2,8,1,1,4,1,5,3,5,Control,1,5,3,3,1,1,0,1,0,4,3,7,2,1,4,4,4,4,16,0.056789546,0.193005217
3052,1,1,0,2,18,1,4,0,1,1,0,4,2,4,Control,1,5,3,3,1,1,0,1,0,4,3,7,2,1,5,5,5,3,18,4.208525121,3.958968505
231,1,1,1,3,36,4,11,1,1,1,0,4,2,4,Control,1,5,3,3,1,1,0,1,0,5,3,8,3,2,3,3,3,1,10,1.140940789,1.277156459
525,1,1,0,4,44,5,8,1,1,1,0,6,3,4,Control,1,5,3,3,1,1,0,1,0,4,4,8,3,2,3,3,2,2,10,0.511971966,0.648187636
704,1,1,0,5,25,2,9,0,1,5,0,7,3,7,Control,1,5,3,3,1,1,0,1,0,4,4,8,3,2,5,3,5,5,18,1.235494053,1.371709723
1049,1,1,1,2,60,9,7,1,0,1,1,6,3,6,Control,1,5,3,3,1,1,0,1,0,5,3,8,3,2,4,5,5,4,18,1.642785038,1.779000708
1346,1,1,1,4,30,3,8,1,1,6,1,6,3,7,Control,1,5,3,3,1,1,0,1,0,5,3,8,3,2,4,4,3,4,15,0.391141632,0.527357302
1485,1,1,0,5,46,6,11,1,1,1,1,5,3,6,Control,1,5,3,3,1,1,0,1,0,4,4,8,3,2,3,4,3,3,13,0.156469693,0.292685363
